"X","Y","malpi_aster_w4u3_rit"
583255.780520,4443031.126527,1253.000000
583283.056473,4443031.126527,1259.000000
583310.332426,4443031.126527,1263.000000
583337.608379,4443031.126527,1274.000000
583364.884332,4443031.126527,1286.000000
583392.160285,4443031.126527,1297.000000
583419.436238,4443031.126527,1302.000000
583446.712191,4443031.126527,1304.000000
583473.988144,4443031.126527,1307.000000
583501.264097,4443031.126527,1308.000000
583528.540050,4443031.126527,1313.000000
583555.816003,4443031.126527,1315.000000
583583.091956,4443031.126527,1319.000000
583610.367909,4443031.126527,1321.000000
583637.643862,4443031.126527,1326.000000
583664.919815,4443031.126527,1333.000000
583692.195768,4443031.126527,1343.000000
583719.471721,4443031.126527,1350.000000
583746.747674,4443031.126527,1356.000000
583774.023627,4443031.126527,1362.000000
583801.299580,4443031.126527,1368.000000
583828.575533,4443031.126527,1372.000000
583855.851486,4443031.126527,1376.000000
583883.127439,4443031.126527,1382.000000
583910.403392,4443031.126527,1391.000000
583937.679345,4443031.126527,1405.000000
583964.955298,4443031.126527,1412.000000
583992.231251,4443031.126527,1414.000000
584019.507204,4443031.126527,1410.000000
584046.783157,4443031.126527,1398.000000
584074.059110,4443031.126527,1393.000000
584101.335063,4443031.126527,1392.000000
584128.611016,4443031.126527,1390.000000
584155.886969,4443031.126527,1387.000000
584183.162922,4443031.126527,1382.000000
584210.438875,4443031.126527,1380.000000
584237.714828,4443031.126527,1363.000000
584264.990781,4443031.126527,1359.000000
584292.266734,4443031.126527,1352.000000
584319.542687,4443031.126527,1348.000000
584346.818640,4443031.126527,1345.000000
584374.094593,4443031.126527,1348.000000
584401.370546,4443031.126527,1348.000000
584428.646499,4443031.126527,1344.000000
584455.922452,4443031.126527,1339.000000
584483.198405,4443031.126527,1333.000000
584510.474358,4443031.126527,1331.000000
584537.750311,4443031.126527,1328.000000
584565.026264,4443031.126527,1326.000000
584592.302217,4443031.126527,1326.000000
584619.578170,4443031.126527,1329.000000
584646.854123,4443031.126527,1326.000000
584674.130076,4443031.126527,1323.000000
584701.406029,4443031.126527,1322.000000
584728.681982,4443031.126527,1318.000000
584755.957935,4443031.126527,1312.000000
584783.233888,4443031.126527,1302.000000
584810.509841,4443031.126527,1296.000000
584837.785794,4443031.126527,1294.000000
584865.061747,4443031.126527,1295.000000
584892.337700,4443031.126527,1297.000000
584919.613653,4443031.126527,1300.000000
584946.889606,4443031.126527,1305.000000
584974.165559,4443031.126527,1307.000000
585001.441512,4443031.126527,1310.000000
585028.717465,4443031.126527,1315.000000
585055.993418,4443031.126527,1319.000000
585083.269371,4443031.126527,1317.000000
585110.545324,4443031.126527,1313.000000
585137.821277,4443031.126527,1303.000000
585165.097230,4443031.126527,1302.000000
585192.373183,4443031.126527,1301.000000
585219.649136,4443031.126527,1300.000000
585246.925089,4443031.126527,1298.000000
585274.201042,4443031.126527,1295.000000
585301.476995,4443031.126527,1290.000000
585328.752948,4443031.126527,1285.000000
585356.028901,4443031.126527,1281.000000
585383.304854,4443031.126527,1278.000000
585410.580807,4443031.126527,1275.000000
585437.856760,4443031.126527,1269.000000
585465.132713,4443031.126527,1262.000000
585492.408666,4443031.126527,1250.000000
585519.684619,4443031.126527,1242.000000
585546.960572,4443031.126527,1234.000000
585574.236525,4443031.126527,1226.000000
585601.512478,4443031.126527,1214.000000
585628.788431,4443031.126527,1204.000000
585656.064384,4443031.126527,1191.000000
585683.340337,4443031.126527,1185.000000
585710.616290,4443031.126527,1178.000000
585737.892243,4443031.126527,1171.000000
585765.168196,4443031.126527,1166.000000
585792.444149,4443031.126527,1159.000000
585819.720102,4443031.126527,1154.000000
585846.996055,4443031.126527,1135.000000
585874.272008,4443031.126527,1133.000000
585901.547961,4443031.126527,1124.000000
585928.823914,4443031.126527,1118.000000
585956.099867,4443031.126527,1111.000000
585983.375820,4443031.126527,1104.000000
586010.651773,4443031.126527,1097.000000
586037.927726,4443031.126527,1084.000000
586065.203679,4443031.126527,1072.000000
586092.479632,4443031.126527,1062.000000
586119.755585,4443031.126527,1053.000000
586147.031538,4443031.126527,1050.000000
586174.307491,4443031.126527,1050.000000
586201.583444,4443031.126527,1068.000000
586228.859397,4443031.126527,1077.000000
586256.135350,4443031.126527,1086.000000
586283.411303,4443031.126527,1092.000000
586310.687256,4443031.126527,1095.000000
586337.963209,4443031.126527,1100.000000
586365.239162,4443031.126527,1103.000000
586392.515115,4443031.126527,1112.000000
586419.791068,4443031.126527,1117.000000
586447.067021,4443031.126527,1123.000000
581019.152374,4443058.402480,945.000000
581046.428327,4443058.402480,948.000000
581073.704280,4443058.402480,949.000000
581100.980233,4443058.402480,951.000000
581128.256186,4443058.402480,949.000000
581155.532139,4443058.402480,949.000000
581182.808092,4443058.402480,952.000000
581210.084045,4443058.402480,957.000000
581237.359998,4443058.402480,962.000000
581264.635951,4443058.402480,965.000000
581291.911904,4443058.402480,968.000000
581319.187857,4443058.402480,972.000000
581346.463810,4443058.402480,975.000000
581373.739763,4443058.402480,983.000000
581401.015716,4443058.402480,984.000000
581428.291669,4443058.402480,985.000000
581455.567622,4443058.402480,986.000000
581482.843575,4443058.402480,988.000000
581510.119528,4443058.402480,990.000000
581537.395481,4443058.402480,993.000000
581564.671434,4443058.402480,997.000000
581591.947387,4443058.402480,1001.000000
581619.223340,4443058.402480,1003.000000
581646.499293,4443058.402480,1004.000000
581673.775246,4443058.402480,1005.000000
581701.051199,4443058.402480,1008.000000
581728.327152,4443058.402480,1014.000000
581755.603105,4443058.402480,1017.000000
581782.879058,4443058.402480,1020.000000
581810.155011,4443058.402480,1023.000000
581837.430964,4443058.402480,1026.000000
581864.706917,4443058.402480,1028.000000
581891.982870,4443058.402480,1031.000000
581919.258823,4443058.402480,1043.000000
581946.534776,4443058.402480,1047.000000
581973.810729,4443058.402480,1051.000000
582001.086682,4443058.402480,1053.000000
582028.362635,4443058.402480,1054.000000
582055.638588,4443058.402480,1055.000000
582082.914541,4443058.402480,1066.000000
582110.190494,4443058.402480,1071.000000
582137.466447,4443058.402480,1075.000000
582164.742400,4443058.402480,1078.000000
582192.018353,4443058.402480,1081.000000
582219.294306,4443058.402480,1086.000000
582246.570259,4443058.402480,1092.000000
582273.846212,4443058.402480,1101.000000
582301.122165,4443058.402480,1109.000000
582328.398118,4443058.402480,1113.000000
582355.674071,4443058.402480,1115.000000
582382.950024,4443058.402480,1118.000000
582410.225977,4443058.402480,1121.000000
582437.501930,4443058.402480,1129.000000
582464.777883,4443058.402480,1130.000000
582492.053836,4443058.402480,1134.000000
582519.329789,4443058.402480,1138.000000
582546.605742,4443058.402480,1142.000000
582573.881695,4443058.402480,1145.000000
582601.157648,4443058.402480,1144.000000
582628.433601,4443058.402480,1145.000000
582655.709554,4443058.402480,1148.000000
582682.985507,4443058.402480,1155.000000
582710.261460,4443058.402480,1162.000000
582737.537413,4443058.402480,1168.000000
582764.813366,4443058.402480,1171.000000
582792.089319,4443058.402480,1179.000000
582819.365272,4443058.402480,1186.000000
582846.641225,4443058.402480,1198.000000
582873.917178,4443058.402480,1209.000000
582901.193131,4443058.402480,1214.000000
582928.469084,4443058.402480,1218.000000
582955.745037,4443058.402480,1222.000000
582983.020990,4443058.402480,1221.000000
583010.296943,4443058.402480,1222.000000
583037.572896,4443058.402480,1220.000000
583064.848849,4443058.402480,1229.000000
583092.124802,4443058.402480,1229.000000
583119.400755,4443058.402480,1230.000000
583146.676708,4443058.402480,1233.000000
583173.952661,4443058.402480,1237.000000
583201.228614,4443058.402480,1243.000000
583228.504567,4443058.402480,1249.000000
583255.780520,4443058.402480,1253.000000
583283.056473,4443058.402480,1259.000000
583310.332426,4443058.402480,1263.000000
583337.608379,4443058.402480,1274.000000
583364.884332,4443058.402480,1286.000000
583392.160285,4443058.402480,1296.000000
583419.436238,4443058.402480,1300.000000
583446.712191,4443058.402480,1300.000000
583473.988144,4443058.402480,1300.000000
583501.264097,4443058.402480,1301.000000
583528.540050,4443058.402480,1307.000000
583555.816003,4443058.402480,1314.000000
583583.091956,4443058.402480,1318.000000
583610.367909,4443058.402480,1320.000000
583637.643862,4443058.402480,1324.000000
583664.919815,4443058.402480,1329.000000
583692.195768,4443058.402480,1345.000000
583719.471721,4443058.402480,1349.000000
583746.747674,4443058.402480,1355.000000
583774.023627,4443058.402480,1360.000000
583801.299580,4443058.402480,1365.000000
583828.575533,4443058.402480,1368.000000
583855.851486,4443058.402480,1369.000000
583883.127439,4443058.402480,1376.000000
583910.403392,4443058.402480,1387.000000
583937.679345,4443058.402480,1400.000000
583964.955298,4443058.402480,1406.000000
583992.231251,4443058.402480,1410.000000
584019.507204,4443058.402480,1402.000000
584046.783157,4443058.402480,1393.000000
584074.059110,4443058.402480,1390.000000
584101.335063,4443058.402480,1388.000000
584128.611016,4443058.402480,1385.000000
584155.886969,4443058.402480,1379.000000
584183.162922,4443058.402480,1375.000000
584210.438875,4443058.402480,1372.000000
584237.714828,4443058.402480,1361.000000
584264.990781,4443058.402480,1352.000000
584292.266734,4443058.402480,1346.000000
584319.542687,4443058.402480,1340.000000
584346.818640,4443058.402480,1339.000000
584374.094593,4443058.402480,1341.000000
584401.370546,4443058.402480,1341.000000
584428.646499,4443058.402480,1339.000000
584455.922452,4443058.402480,1335.000000
584483.198405,4443058.402480,1334.000000
584510.474358,4443058.402480,1333.000000
584537.750311,4443058.402480,1331.000000
584565.026264,4443058.402480,1325.000000
584592.302217,4443058.402480,1316.000000
584619.578170,4443058.402480,1316.000000
584646.854123,4443058.402480,1316.000000
584674.130076,4443058.402480,1316.000000
584701.406029,4443058.402480,1314.000000
584728.681982,4443058.402480,1312.000000
584755.957935,4443058.402480,1308.000000
584783.233888,4443058.402480,1300.000000
584810.509841,4443058.402480,1295.000000
584837.785794,4443058.402480,1291.000000
584865.061747,4443058.402480,1291.000000
584892.337700,4443058.402480,1293.000000
584919.613653,4443058.402480,1295.000000
584946.889606,4443058.402480,1298.000000
584974.165559,4443058.402480,1300.000000
585001.441512,4443058.402480,1304.000000
585028.717465,4443058.402480,1312.000000
585055.993418,4443058.402480,1319.000000
585083.269371,4443058.402480,1323.000000
585110.545324,4443058.402480,1322.000000
585137.821277,4443058.402480,1313.000000
585165.097230,4443058.402480,1304.000000
585192.373183,4443058.402480,1301.000000
585219.649136,4443058.402480,1298.000000
585246.925089,4443058.402480,1294.000000
585274.201042,4443058.402480,1295.000000
585301.476995,4443058.402480,1286.000000
585328.752948,4443058.402480,1284.000000
585356.028901,4443058.402480,1280.000000
585383.304854,4443058.402480,1278.000000
585410.580807,4443058.402480,1277.000000
585437.856760,4443058.402480,1272.000000
585465.132713,4443058.402480,1265.000000
585492.408666,4443058.402480,1246.000000
585519.684619,4443058.402480,1240.000000
585546.960572,4443058.402480,1230.000000
585574.236525,4443058.402480,1222.000000
585601.512478,4443058.402480,1214.000000
585628.788431,4443058.402480,1206.000000
585656.064384,4443058.402480,1189.000000
585683.340337,4443058.402480,1181.000000
585710.616290,4443058.402480,1178.000000
585737.892243,4443058.402480,1171.000000
585765.168196,4443058.402480,1168.000000
585792.444149,4443058.402480,1159.000000
585819.720102,4443058.402480,1150.000000
585846.996055,4443058.402480,1133.000000
585874.272008,4443058.402480,1133.000000
585901.547961,4443058.402480,1124.000000
585928.823914,4443058.402480,1118.000000
585956.099867,4443058.402480,1111.000000
585983.375820,4443058.402480,1104.000000
586010.651773,4443058.402480,1090.000000
586037.927726,4443058.402480,1084.000000
586065.203679,4443058.402480,1072.000000
586092.479632,4443058.402480,1062.000000
586119.755585,4443058.402480,1053.000000
586147.031538,4443058.402480,1050.000000
586174.307491,4443058.402480,1053.000000
586201.583444,4443058.402480,1073.000000
586228.859397,4443058.402480,1082.000000
586256.135350,4443058.402480,1093.000000
586283.411303,4443058.402480,1100.000000
586310.687256,4443058.402480,1104.000000
586337.963209,4443058.402480,1106.000000
586365.239162,4443058.402480,1108.000000
586392.515115,4443058.402480,1116.000000
586419.791068,4443058.402480,1121.000000
586447.067021,4443058.402480,1128.000000
581019.152374,4443085.678433,939.000000
581046.428327,4443085.678433,945.000000
581073.704280,4443085.678433,948.000000
581100.980233,4443085.678433,948.000000
581128.256186,4443085.678433,949.000000
581155.532139,4443085.678433,949.000000
581182.808092,4443085.678433,951.000000
581210.084045,4443085.678433,954.000000
581237.359998,4443085.678433,961.000000
581264.635951,4443085.678433,964.000000
581291.911904,4443085.678433,966.000000
581319.187857,4443085.678433,970.000000
581346.463810,4443085.678433,974.000000
581373.739763,4443085.678433,983.000000
581401.015716,4443085.678433,985.000000
581428.291669,4443085.678433,988.000000
581455.567622,4443085.678433,989.000000
581482.843575,4443085.678433,991.000000
581510.119528,4443085.678433,992.000000
581537.395481,4443085.678433,995.000000
581564.671434,4443085.678433,999.000000
581591.947387,4443085.678433,1000.000000
581619.223340,4443085.678433,1003.000000
581646.499293,4443085.678433,1005.000000
581673.775246,4443085.678433,1006.000000
581701.051199,4443085.678433,1009.000000
581728.327152,4443085.678433,1016.000000
581755.603105,4443085.678433,1018.000000
581782.879058,4443085.678433,1021.000000
581810.155011,4443085.678433,1025.000000
581837.430964,4443085.678433,1029.000000
581864.706917,4443085.678433,1030.000000
581891.982870,4443085.678433,1035.000000
581919.258823,4443085.678433,1038.000000
581946.534776,4443085.678433,1044.000000
581973.810729,4443085.678433,1047.000000
582001.086682,4443085.678433,1050.000000
582028.362635,4443085.678433,1051.000000
582055.638588,4443085.678433,1053.000000
582082.914541,4443085.678433,1064.000000
582110.190494,4443085.678433,1069.000000
582137.466447,4443085.678433,1073.000000
582164.742400,4443085.678433,1076.000000
582192.018353,4443085.678433,1080.000000
582219.294306,4443085.678433,1084.000000
582246.570259,4443085.678433,1087.000000
582273.846212,4443085.678433,1098.000000
582301.122165,4443085.678433,1105.000000
582328.398118,4443085.678433,1110.000000
582355.674071,4443085.678433,1113.000000
582382.950024,4443085.678433,1115.000000
582410.225977,4443085.678433,1121.000000
582437.501930,4443085.678433,1124.000000
582464.777883,4443085.678433,1126.000000
582492.053836,4443085.678433,1129.000000
582519.329789,4443085.678433,1134.000000
582546.605742,4443085.678433,1140.000000
582573.881695,4443085.678433,1143.000000
582601.157648,4443085.678433,1145.000000
582628.433601,4443085.678433,1143.000000
582655.709554,4443085.678433,1147.000000
582682.985507,4443085.678433,1149.000000
582710.261460,4443085.678433,1155.000000
582737.537413,4443085.678433,1162.000000
582764.813366,4443085.678433,1171.000000
582792.089319,4443085.678433,1179.000000
582819.365272,4443085.678433,1186.000000
582846.641225,4443085.678433,1198.000000
582873.917178,4443085.678433,1209.000000
582901.193131,4443085.678433,1214.000000
582928.469084,4443085.678433,1218.000000
582955.745037,4443085.678433,1222.000000
582983.020990,4443085.678433,1221.000000
583010.296943,4443085.678433,1222.000000
583037.572896,4443085.678433,1220.000000
583064.848849,4443085.678433,1221.000000
583092.124802,4443085.678433,1223.000000
583119.400755,4443085.678433,1225.000000
583146.676708,4443085.678433,1231.000000
583173.952661,4443085.678433,1237.000000
583201.228614,4443085.678433,1246.000000
583228.504567,4443085.678433,1253.000000
583255.780520,4443085.678433,1259.000000
583283.056473,4443085.678433,1263.000000
583310.332426,4443085.678433,1266.000000
583337.608379,4443085.678433,1274.000000
583364.884332,4443085.678433,1280.000000
583392.160285,4443085.678433,1288.000000
583419.436238,4443085.678433,1293.000000
583446.712191,4443085.678433,1295.000000
583473.988144,4443085.678433,1296.000000
583501.264097,4443085.678433,1295.000000
583528.540050,4443085.678433,1303.000000
583555.816003,4443085.678433,1312.000000
583583.091956,4443085.678433,1319.000000
583610.367909,4443085.678433,1320.000000
583637.643862,4443085.678433,1324.000000
583664.919815,4443085.678433,1329.000000
583692.195768,4443085.678433,1343.000000
583719.471721,4443085.678433,1347.000000
583746.747674,4443085.678433,1351.000000
583774.023627,4443085.678433,1355.000000
583801.299580,4443085.678433,1359.000000
583828.575533,4443085.678433,1362.000000
583855.851486,4443085.678433,1366.000000
583883.127439,4443085.678433,1375.000000
583910.403392,4443085.678433,1385.000000
583937.679345,4443085.678433,1394.000000
583964.955298,4443085.678433,1398.000000
583992.231251,4443085.678433,1395.000000
584019.507204,4443085.678433,1393.000000
584046.783157,4443085.678433,1386.000000
584074.059110,4443085.678433,1384.000000
584101.335063,4443085.678433,1381.000000
584128.611016,4443085.678433,1378.000000
584155.886969,4443085.678433,1371.000000
584183.162922,4443085.678433,1367.000000
584210.438875,4443085.678433,1365.000000
584237.714828,4443085.678433,1353.000000
584264.990781,4443085.678433,1347.000000
584292.266734,4443085.678433,1343.000000
584319.542687,4443085.678433,1338.000000
584346.818640,4443085.678433,1338.000000
584374.094593,4443085.678433,1339.000000
584401.370546,4443085.678433,1339.000000
584428.646499,4443085.678433,1337.000000
584455.922452,4443085.678433,1332.000000
584483.198405,4443085.678433,1331.000000
584510.474358,4443085.678433,1330.000000
584537.750311,4443085.678433,1327.000000
584565.026264,4443085.678433,1321.000000
584592.302217,4443085.678433,1307.000000
584619.578170,4443085.678433,1308.000000
584646.854123,4443085.678433,1308.000000
584674.130076,4443085.678433,1309.000000
584701.406029,4443085.678433,1310.000000
584728.681982,4443085.678433,1308.000000
584755.957935,4443085.678433,1302.000000
584783.233888,4443085.678433,1298.000000
584810.509841,4443085.678433,1294.000000
584837.785794,4443085.678433,1291.000000
584865.061747,4443085.678433,1290.000000
584892.337700,4443085.678433,1290.000000
584919.613653,4443085.678433,1292.000000
584946.889606,4443085.678433,1296.000000
584974.165559,4443085.678433,1297.000000
585001.441512,4443085.678433,1303.000000
585028.717465,4443085.678433,1311.000000
585055.993418,4443085.678433,1320.000000
585083.269371,4443085.678433,1326.000000
585110.545324,4443085.678433,1328.000000
585137.821277,4443085.678433,1318.000000
585165.097230,4443085.678433,1309.000000
585192.373183,4443085.678433,1301.000000
585219.649136,4443085.678433,1297.000000
585246.925089,4443085.678433,1294.000000
585274.201042,4443085.678433,1290.000000
585301.476995,4443085.678433,1282.000000
585328.752948,4443085.678433,1281.000000
585356.028901,4443085.678433,1277.000000
585383.304854,4443085.678433,1274.000000
585410.580807,4443085.678433,1272.000000
585437.856760,4443085.678433,1269.000000
585465.132713,4443085.678433,1263.000000
585492.408666,4443085.678433,1244.000000
585519.684619,4443085.678433,1237.000000
585546.960572,4443085.678433,1230.000000
585574.236525,4443085.678433,1222.000000
585601.512478,4443085.678433,1214.000000
585628.788431,4443085.678433,1206.000000
585656.064384,4443085.678433,1189.000000
585683.340337,4443085.678433,1181.000000
585710.616290,4443085.678433,1178.000000
585737.892243,4443085.678433,1171.000000
585765.168196,4443085.678433,1168.000000
585792.444149,4443085.678433,1159.000000
585819.720102,4443085.678433,1150.000000
585846.996055,4443085.678433,1133.000000
585874.272008,4443085.678433,1130.000000
585901.547961,4443085.678433,1125.000000
585928.823914,4443085.678433,1121.000000
585956.099867,4443085.678433,1113.000000
585983.375820,4443085.678433,1107.000000
586010.651773,4443085.678433,1093.000000
586037.927726,4443085.678433,1084.000000
586065.203679,4443085.678433,1077.000000
586092.479632,4443085.678433,1066.000000
586119.755585,4443085.678433,1059.000000
586147.031538,4443085.678433,1054.000000
586174.307491,4443085.678433,1056.000000
586201.583444,4443085.678433,1073.000000
586228.859397,4443085.678433,1083.000000
586256.135350,4443085.678433,1094.000000
586283.411303,4443085.678433,1100.000000
586310.687256,4443085.678433,1106.000000
586337.963209,4443085.678433,1110.000000
586365.239162,4443085.678433,1117.000000
586392.515115,4443085.678433,1121.000000
586419.791068,4443085.678433,1126.000000
586447.067021,4443085.678433,1134.000000
581019.152374,4443112.954386,938.000000
581046.428327,4443112.954386,940.000000
581073.704280,4443112.954386,944.000000
581100.980233,4443112.954386,947.000000
581128.256186,4443112.954386,949.000000
581155.532139,4443112.954386,950.000000
581182.808092,4443112.954386,951.000000
581210.084045,4443112.954386,955.000000
581237.359998,4443112.954386,959.000000
581264.635951,4443112.954386,962.000000
581291.911904,4443112.954386,966.000000
581319.187857,4443112.954386,970.000000
581346.463810,4443112.954386,975.000000
581373.739763,4443112.954386,985.000000
581401.015716,4443112.954386,986.000000
581428.291669,4443112.954386,989.000000
581455.567622,4443112.954386,991.000000
581482.843575,4443112.954386,992.000000
581510.119528,4443112.954386,993.000000
581537.395481,4443112.954386,994.000000
581564.671434,4443112.954386,997.000000
581591.947387,4443112.954386,998.000000
581619.223340,4443112.954386,1002.000000
581646.499293,4443112.954386,1005.000000
581673.775246,4443112.954386,1008.000000
581701.051199,4443112.954386,1012.000000
581728.327152,4443112.954386,1018.000000
581755.603105,4443112.954386,1020.000000
581782.879058,4443112.954386,1023.000000
581810.155011,4443112.954386,1025.000000
581837.430964,4443112.954386,1029.000000
581864.706917,4443112.954386,1031.000000
581891.982870,4443112.954386,1036.000000
581919.258823,4443112.954386,1039.000000
581946.534776,4443112.954386,1042.000000
581973.810729,4443112.954386,1045.000000
582001.086682,4443112.954386,1048.000000
582028.362635,4443112.954386,1055.000000
582055.638588,4443112.954386,1058.000000
582082.914541,4443112.954386,1063.000000
582110.190494,4443112.954386,1067.000000
582137.466447,4443112.954386,1073.000000
582164.742400,4443112.954386,1077.000000
582192.018353,4443112.954386,1081.000000
582219.294306,4443112.954386,1086.000000
582246.570259,4443112.954386,1089.000000
582273.846212,4443112.954386,1097.000000
582301.122165,4443112.954386,1105.000000
582328.398118,4443112.954386,1110.000000
582355.674071,4443112.954386,1112.000000
582382.950024,4443112.954386,1113.000000
582410.225977,4443112.954386,1117.000000
582437.501930,4443112.954386,1124.000000
582464.777883,4443112.954386,1126.000000
582492.053836,4443112.954386,1129.000000
582519.329789,4443112.954386,1134.000000
582546.605742,4443112.954386,1140.000000
582573.881695,4443112.954386,1143.000000
582601.157648,4443112.954386,1145.000000
582628.433601,4443112.954386,1143.000000
582655.709554,4443112.954386,1147.000000
582682.985507,4443112.954386,1149.000000
582710.261460,4443112.954386,1155.000000
582737.537413,4443112.954386,1162.000000
582764.813366,4443112.954386,1167.000000
582792.089319,4443112.954386,1177.000000
582819.365272,4443112.954386,1185.000000
582846.641225,4443112.954386,1194.000000
582873.917178,4443112.954386,1204.000000
582901.193131,4443112.954386,1210.000000
582928.469084,4443112.954386,1214.000000
582955.745037,4443112.954386,1217.000000
582983.020990,4443112.954386,1212.000000
583010.296943,4443112.954386,1210.000000
583037.572896,4443112.954386,1212.000000
583064.848849,4443112.954386,1213.000000
583092.124802,4443112.954386,1218.000000
583119.400755,4443112.954386,1224.000000
583146.676708,4443112.954386,1230.000000
583173.952661,4443112.954386,1233.000000
583201.228614,4443112.954386,1241.000000
583228.504567,4443112.954386,1249.000000
583255.780520,4443112.954386,1259.000000
583283.056473,4443112.954386,1265.000000
583310.332426,4443112.954386,1268.000000
583337.608379,4443112.954386,1277.000000
583364.884332,4443112.954386,1283.000000
583392.160285,4443112.954386,1286.000000
583419.436238,4443112.954386,1288.000000
583446.712191,4443112.954386,1291.000000
583473.988144,4443112.954386,1294.000000
583501.264097,4443112.954386,1298.000000
583528.540050,4443112.954386,1306.000000
583555.816003,4443112.954386,1309.000000
583583.091956,4443112.954386,1317.000000
583610.367909,4443112.954386,1320.000000
583637.643862,4443112.954386,1326.000000
583664.919815,4443112.954386,1332.000000
583692.195768,4443112.954386,1343.000000
583719.471721,4443112.954386,1349.000000
583746.747674,4443112.954386,1353.000000
583774.023627,4443112.954386,1357.000000
583801.299580,4443112.954386,1358.000000
583828.575533,4443112.954386,1360.000000
583855.851486,4443112.954386,1364.000000
583883.127439,4443112.954386,1373.000000
583910.403392,4443112.954386,1381.000000
583937.679345,4443112.954386,1385.000000
583964.955298,4443112.954386,1388.000000
583992.231251,4443112.954386,1385.000000
584019.507204,4443112.954386,1379.000000
584046.783157,4443112.954386,1377.000000
584074.059110,4443112.954386,1376.000000
584101.335063,4443112.954386,1372.000000
584128.611016,4443112.954386,1369.000000
584155.886969,4443112.954386,1363.000000
584183.162922,4443112.954386,1357.000000
584210.438875,4443112.954386,1354.000000
584237.714828,4443112.954386,1346.000000
584264.990781,4443112.954386,1342.000000
584292.266734,4443112.954386,1338.000000
584319.542687,4443112.954386,1337.000000
584346.818640,4443112.954386,1337.000000
584374.094593,4443112.954386,1338.000000
584401.370546,4443112.954386,1338.000000
584428.646499,4443112.954386,1336.000000
584455.922452,4443112.954386,1334.000000
584483.198405,4443112.954386,1333.000000
584510.474358,4443112.954386,1329.000000
584537.750311,4443112.954386,1323.000000
584565.026264,4443112.954386,1318.000000
584592.302217,4443112.954386,1308.000000
584619.578170,4443112.954386,1305.000000
584646.854123,4443112.954386,1303.000000
584674.130076,4443112.954386,1303.000000
584701.406029,4443112.954386,1302.000000
584728.681982,4443112.954386,1300.000000
584755.957935,4443112.954386,1294.000000
584783.233888,4443112.954386,1291.000000
584810.509841,4443112.954386,1292.000000
584837.785794,4443112.954386,1290.000000
584865.061747,4443112.954386,1289.000000
584892.337700,4443112.954386,1288.000000
584919.613653,4443112.954386,1288.000000
584946.889606,4443112.954386,1292.000000
584974.165559,4443112.954386,1293.000000
585001.441512,4443112.954386,1300.000000
585028.717465,4443112.954386,1309.000000
585055.993418,4443112.954386,1318.000000
585083.269371,4443112.954386,1324.000000
585110.545324,4443112.954386,1331.000000
585137.821277,4443112.954386,1326.000000
585165.097230,4443112.954386,1317.000000
585192.373183,4443112.954386,1304.000000
585219.649136,4443112.954386,1297.000000
585246.925089,4443112.954386,1294.000000
585274.201042,4443112.954386,1290.000000
585301.476995,4443112.954386,1282.000000
585328.752948,4443112.954386,1281.000000
585356.028901,4443112.954386,1277.000000
585383.304854,4443112.954386,1274.000000
585410.580807,4443112.954386,1272.000000
585437.856760,4443112.954386,1269.000000
585465.132713,4443112.954386,1263.000000
585492.408666,4443112.954386,1244.000000
585519.684619,4443112.954386,1237.000000
585546.960572,4443112.954386,1227.000000
585574.236525,4443112.954386,1219.000000
585601.512478,4443112.954386,1215.000000
585628.788431,4443112.954386,1210.000000
585656.064384,4443112.954386,1190.000000
585683.340337,4443112.954386,1183.000000
585710.616290,4443112.954386,1173.000000
585737.892243,4443112.954386,1168.000000
585765.168196,4443112.954386,1165.000000
585792.444149,4443112.954386,1160.000000
585819.720102,4443112.954386,1155.000000
585846.996055,4443112.954386,1137.000000
585874.272008,4443112.954386,1133.000000
585901.547961,4443112.954386,1128.000000
585928.823914,4443112.954386,1125.000000
585956.099867,4443112.954386,1120.000000
585983.375820,4443112.954386,1112.000000
586010.651773,4443112.954386,1096.000000
586037.927726,4443112.954386,1085.000000
586065.203679,4443112.954386,1077.000000
586092.479632,4443112.954386,1068.000000
586119.755585,4443112.954386,1062.000000
586147.031538,4443112.954386,1058.000000
586174.307491,4443112.954386,1057.000000
586201.583444,4443112.954386,1073.000000
586228.859397,4443112.954386,1085.000000
586256.135350,4443112.954386,1098.000000
586283.411303,4443112.954386,1105.000000
586310.687256,4443112.954386,1109.000000
586337.963209,4443112.954386,1114.000000
586365.239162,4443112.954386,1126.000000
586392.515115,4443112.954386,1130.000000
586419.791068,4443112.954386,1135.000000
586447.067021,4443112.954386,1143.000000
581019.152374,4443140.230339,938.000000
581046.428327,4443140.230339,941.000000
581073.704280,4443140.230339,945.000000
581100.980233,4443140.230339,947.000000
581128.256186,4443140.230339,949.000000
581155.532139,4443140.230339,950.000000
581182.808092,4443140.230339,954.000000
581210.084045,4443140.230339,956.000000
581237.359998,4443140.230339,961.000000
581264.635951,4443140.230339,963.000000
581291.911904,4443140.230339,969.000000
581319.187857,4443140.230339,973.000000
581346.463810,4443140.230339,978.000000
581373.739763,4443140.230339,986.000000
581401.015716,4443140.230339,989.000000
581428.291669,4443140.230339,991.000000
581455.567622,4443140.230339,994.000000
581482.843575,4443140.230339,994.000000
581510.119528,4443140.230339,994.000000
581537.395481,4443140.230339,994.000000
581564.671434,4443140.230339,994.000000
581591.947387,4443140.230339,996.000000
